time10,energy11,x13,y14,z15,coincidence22
3.69482540457924721723562e-05,3.088e-01,1.041e+02,1.346e+00,3.004e+01,Compton
3.69491108900512119474560e-05,1.735e-01,-1.083e+02,-8.997e+01,-7.622e+01,PhotoElectric
3.71636284744118451867437e-05,5.102e-01,-1.062e+02,-7.083e+01,-7.605e+01,PhotoElectric
3.74295578608968917706107e-05,2.445e-02,-1.008e+02,2.558e+01,3.126e+01,Compton
3.74295854640041848727071e-05,0.000e+00,-1.080e+02,2.359e+01,2.773e+01,RayleighScattering
3.74295887139645375206801e-05,3.824e-02,-1.089e+02,2.336e+01,2.739e+01,Compton
3.74296115578457295721207e-05,1.589e-01,-1.094e+02,2.447e+01,2.066e+01,PhotoElectric
3.79890102462547232407483e-05,1.881e-01,-1.023e+02,1.129e+00,-1.563e+01,PhotoElectric
3.80599632269963089972221e-05,1.132e-02,-1.110e+02,-2.792e+01,-6.204e+01,Compton
3.80599938842247873817780e-05,4.985e-01,-1.200e+02,-2.737e+01,-6.373e+01,PhotoElectric
3.80678051139223555684142e-05,5.745e-03,-1.002e+02,8.558e+01,3.947e+01,Compton
3.84367517172644541142285e-05,5.016e-02,-1.095e+02,-3.854e+01,-5.205e+01,Compton
3.84368349824829521623436e-05,1.225e-02,-1.331e+02,-3.242e+01,-5.771e+01,Compton
3.93047317192535698216795e-05,1.566e-01,-1.158e+02,-2.961e+01,-2.823e-01,Compton
3.93047860337684374048943e-05,7.599e-02,-1.217e+02,-4.121e+01,-3.224e+00,Compton
3.93047893602895502800781e-05,1.133e-01,-1.209e+02,-4.085e+01,-3.591e+00,PhotoElectric
3.93047620144785437765710e-05,4.287e-02,1.158e+02,-2.149e+01,1.750e+00,Compton
3.93320042004573263024446e-05,1.449e-01,-1.154e+02,-3.198e+00,6.637e+01,Compton
3.93320142110979988308954e-05,1.258e-02,-1.165e+02,-5.139e-01,6.708e+01,Compton
3.93320777577454215958620e-05,3.529e-01,-1.288e+02,1.323e+01,7.204e+01,PhotoElectric
3.99259514912748500622096e-05,3.059e-01,-1.012e+02,-3.851e+01,-7.620e+01,Compton
3.99259577208216899176819e-05,2.049e-01,-1.000e+02,-3.879e+01,-7.478e+01,PhotoElectric
4.01835972738055866460699e-05,5.126e-01,1.021e+02,9.103e+01,-7.444e+01,PhotoElectric
4.05990559113786309789612e-05,2.703e-01,-1.145e+02,-3.639e+00,6.954e+01,PhotoElectric
4.07205958367312756841089e-05,2.284e-01,-1.001e+02,4.934e+01,-3.233e+01,PhotoElectric
4.07206528604627969111784e-05,1.928e-02,1.007e+02,6.812e+01,-6.243e+01,Compton
4.07206532805687703032403e-05,1.474e-01,1.008e+02,6.807e+01,-6.243e+01,PhotoElectric
4.09268257670437272640121e-05,3.037e-01,1.025e+02,7.410e+01,-5.228e+01,Compton
4.09268289163343767611374e-05,0.000e+00,1.023e+02,7.343e+01,-5.165e+01,RayleighScattering
4.09268351663895512304765e-05,5.740e-02,1.019e+02,7.216e+01,-5.034e+01,Compton
4.09498379693123379678352e-05,1.057e-01,1.189e+02,-9.449e+00,7.615e+01,Compton
4.09499381360075345162239e-05,5.102e-01,-1.020e+02,-9.526e+01,-4.429e+01,PhotoElectric
4.10062936667389434900084e-05,4.473e-01,1.087e+02,-9.484e+01,-2.001e+01,PhotoElectric
4.10833445321960325706361e-05,5.514e-02,1.264e+02,-5.771e+01,-6.938e+01,Compton
4.10833811622833558409480e-05,3.488e-02,1.343e+02,-6.497e+01,-7.173e+01,Compton
4.10831449380959619560941e-05,2.401e-01,-1.012e+02,-1.419e+01,-5.964e+01,Compton
4.10831878240957331835902e-05,0.000e+00,-1.008e+02,-2.096e+00,-5.529e+01,RayleighScattering
4.10831913044060859736481e-05,2.689e-01,-1.008e+02,-1.127e+00,-5.490e+01,PhotoElectric
4.19244266957216233661886e-05,1.775e-01,1.028e+02,-5.485e+00,-7.340e+01,PhotoElectric
4.20717015229209620962546e-05,9.521e-02,1.020e+02,-4.926e+01,3.394e+01,Compton
4.20717191262285879552185e-05,4.151e-01,1.061e+02,-5.239e+01,3.276e+01,PhotoElectric
4.20721278303530664866190e-05,2.590e-01,-1.164e+02,2.300e+01,-1.490e+01,PhotoElectric
4.22207797084011619511736e-05,5.133e-01,-1.026e+02,-1.742e+01,1.094e+01,PhotoElectric
4.26502118281648517385263e-05,5.117e-01,1.338e+02,2.407e+01,3.139e+01,PhotoElectric
4.26502757405908760300617e-05,1.579e-01,-1.102e+02,-6.643e+01,6.592e+01,Compton
4.26502903794993357545866e-05,1.001e-01,-1.112e+02,-7.009e+01,6.815e+01,Compton
4.26502988100290950220991e-05,2.209e-02,-1.100e+02,-7.219e+01,6.730e+01,Compton
4.26503157812371439363067e-05,2.302e-01,-1.100e+02,-7.726e+01,6.770e+01,PhotoElectric
4.36582608422756974879408e-05,0.000e+00,1.038e+02,2.851e+01,1.580e+01,RayleighScattering
4.36582883801115939040489e-05,1.289e-01,1.098e+02,3.122e+01,1.086e+01,Compton
4.36583140985895664558727e-05,9.763e-02,1.115e+02,2.956e+01,3.533e+00,Compton
4.36583211756647458670448e-05,1.441e-01,1.116e+02,3.105e+01,2.023e+00,Compton
4.36583236150559574105870e-05,6.953e-03,1.118e+02,3.084e+01,2.710e+00,Compton
4.36583312254031446456200e-05,1.325e-01,1.132e+02,3.109e+01,4.474e+00,PhotoElectric
4.37341986936868953135191e-05,0.000e+00,1.086e+02,1.823e+01,3.143e+01,RayleighScattering
4.37344266479451547978939e-05,1.466e-01,-1.015e+02,-1.169e+01,7.288e+01,Compton
4.38314214953485327755378e-05,1.553e-01,1.048e+02,4.855e+01,-2.625e+01,Compton
4.38314960849968334203816e-05,3.540e-01,1.154e+02,5.328e+01,-4.532e+01,PhotoElectric
4.39042907708323505906224e-05,4.213e-02,1.100e+02,8.280e+01,1.995e+01,Compton
4.39043791115052622138666e-05,4.693e-01,1.322e+02,9.049e+01,7.696e+00,PhotoElectric
4.70940465295459904210805e-05,3.402e-01,-1.087e+02,3.086e+01,2.182e+01,PhotoElectric
4.71094981265957296438784e-05,2.807e-01,1.105e+02,-5.498e+01,4.036e+01,Compton
4.71094999359780109630773e-05,2.298e-01,1.106e+02,-5.537e+01,4.000e+01,PhotoElectric
4.71335180537204841231397e-05,1.842e-01,1.043e+02,-1.116e+01,-5.814e+01,PhotoElectric
4.71339466640133172284019e-05,2.017e-01,-1.001e+02,-9.880e+01,7.583e+01,PhotoElectric
4.71509884481192539039916e-05,1.378e-02,-1.047e+02,-1.614e-02,2.602e+01,Compton
4.71509909976819267026643e-05,4.614e-02,-1.054e+02,2.946e-01,2.617e+01,Compton
4.71510020251106595008846e-05,2.626e-01,-1.085e+02,1.954e-01,2.726e+01,Compton
4.71510167590458414478040e-05,1.889e-01,-1.071e+02,2.221e+00,2.357e+01,PhotoElectric
4.71509527899280307455462e-05,3.319e-01,1.147e+02,-4.511e+01,-2.219e+00,Compton
4.71509549834150473875648e-05,0.000e+00,1.143e+02,-4.467e+01,-2.134e+00,RayleighScattering
4.71509657531813517372839e-05,1.785e-01,1.125e+02,-4.198e+01,-1.669e+00,PhotoElectric
4.74814641734146926257791e-05,9.868e-03,1.023e+02,-1.822e+01,-5.639e+00,Compton
4.75605703982669343349993e-05,3.118e-01,1.001e+02,3.992e+01,4.284e+01,Compton
4.75607163163958596586306e-05,2.622e-01,-1.260e+02,3.941e+00,1.290e+01,Compton
4.76775166214614895001354e-05,2.864e-01,-1.074e+02,-6.455e+01,4.718e+01,PhotoElectric
4.84585451452942923356373e-05,1.845e-02,-1.099e+02,6.475e+01,-5.070e+01,Compton
4.84585606677649912755503e-05,2.500e-01,-1.128e+02,6.790e+01,-5.244e+01,Compton
4.84585766043298642050466e-05,2.420e-01,-1.157e+02,6.665e+01,-4.886e+01,PhotoElectric
4.87560564292869281989747e-05,5.109e-01,1.265e+02,8.736e+01,2.615e+01,PhotoElectric
4.89843564996341452569446e-05,3.338e-01,-1.039e+02,1.663e+01,-7.935e+00,Compton
4.89851239347016798150909e-05,4.283e-03,1.022e+02,-8.461e+01,6.608e+00,Compton
4.89851438467108008987215e-05,3.008e-02,1.073e+02,-8.697e+01,4.736e+00,Compton
4.89851513028142777732288e-05,1.415e-01,1.084e+02,-8.808e+01,6.375e+00,PhotoElectric
4.89841463591083695083318e-05,0.000e+00,1.072e+02,1.301e+01,-1.190e+01,RayleighScattering
4.92722344984427909338025e-05,1.834e-01,-1.007e+02,-9.167e+01,5.633e+00,PhotoElectric
4.96077720009415073002500e-05,1.079e-01,1.077e+02,-7.139e+00,-3.350e+01,Compton
4.96077800025384170424722e-05,0.000e+00,1.095e+02,-6.587e+00,-3.497e+01,RayleighScattering
4.96078630075288035160622e-05,8.907e-02,1.283e+02,-7.218e-01,-5.008e+01,Compton
4.96078899134666829475425e-05,6.367e-02,1.283e+02,9.212e-01,-5.798e+01,Compton
4.96079331162195544323128e-05,2.489e-01,1.244e+02,-7.155e+00,-6.733e+01,PhotoElectric
4.96080662633671993382890e-05,1.911e-01,-1.020e+02,9.924e+01,6.507e+00,Compton
5.02819485171287881711613e-05,1.273e-01,1.005e+02,-1.510e+01,-3.039e+01,PhotoElectric
5.03049918497058874840809e-05,1.437e-01,1.041e+02,-6.844e+00,2.436e+01,PhotoElectric
5.09467438629578940091636e-05,2.210e-01,-1.218e+02,5.258e+01,-6.994e+01,Compton
5.09467474329468029926524e-05,4.803e-02,-1.216e+02,5.190e+01,-7.075e+01,Compton
5.09467526670901693880249e-05,2.439e-01,-1.218e+02,5.206e+01,-7.229e+01,PhotoElectric
5.14634778589012306139472e-05,5.124e-01,-1.178e+02,3.103e+00,2.487e+01,PhotoElectric
5.23713906491116279245598e-05,5.104e-01,1.125e+02,-1.078e+01,6.025e+01,PhotoElectric
5.26475583439281862312316e-05,5.089e-01,-1.054e+02,-9.758e+00,7.089e+01,PhotoElectric
5.27491236279912731072655e-05,2.783e-01,-1.201e+02,-1.805e+01,2.542e+01,Compton
5.27491991718584486204847e-05,2.312e-01,-1.144e+02,-2.562e+01,4.823e+00,PhotoElectric
5.32078398666083012252120e-05,7.180e-02,-1.095e+02,9.371e+01,-6.515e+01,Compton
5.33863874028443486903853e-05,3.345e-01,1.127e+02,-6.576e+01,-4.086e+01,Compton
5.33863952825525396963559e-05,3.670e-02,1.104e+02,-6.545e+01,-4.142e+01,Compton
5.33864090725294921898139e-05,1.395e-01,1.105e+02,-6.297e+01,-4.472e+01,PhotoElectric
5.35351506361920049907599e-05,1.709e-02,-1.018e+02,-5.483e+01,-1.387e+01,Compton
5.35352383716768977749145e-05,4.941e-01,-1.162e+02,-7.620e+01,-1.925e+01,PhotoElectric
5.36588746633543314389254e-05,1.063e-01,-1.109e+02,7.292e+01,-5.573e+01,Compton
5.36588989610428061111103e-05,5.690e-02,-1.105e+02,7.279e+01,-6.301e+01,Compton
5.40126595328897993728880e-05,1.819e-02,-1.137e+02,2.569e+00,-5.963e+01,Compton
5.45807870547050218916312e-05,1.171e-01,1.010e+02,8.336e+01,4.718e+01,PhotoElectric
5.61287246101661627226305e-05,1.045e-01,-1.083e+02,-8.629e+01,-8.006e+00,Compton
5.61287800000328740098778e-05,4.881e-02,-1.233e+02,-9.055e+01,-1.361e+01,Compton
5.61288021331886964452630e-05,3.581e-01,-1.293e+02,-8.840e+01,-1.540e+01,PhotoElectric
5.62363462747107433468453e-05,1.166e-01,1.025e+02,3.572e+01,-4.037e+01,Compton
5.62363824243449259661018e-05,2.086e-01,1.043e+02,3.970e+01,-5.029e+01,Compton
5.68777552002073735759602e-05,1.764e-01,1.032e+02,5.886e+01,1.131e+01,PhotoElectric
5.78825549442699659446337e-05,2.034e-01,1.039e+02,4.131e+01,7.238e+01,Compton
5.78825721071226547407608e-05,0.000e+00,1.060e+02,4.592e+01,7.307e+01,RayleighScattering
5.78825758342373070759398e-05,4.788e-02,1.065e+02,4.691e+01,7.323e+01,Compton
5.78825817938745165324062e-05,1.027e-02,1.062e+02,4.856e+01,7.263e+01,Compton
5.78826028772966950453407e-05,2.772e-02,1.033e+02,5.302e+01,6.917e+01,Compton
5.78826176942098672480869e-05,2.204e-01,1.040e+02,5.512e+01,6.531e+01,PhotoElectric
5.79250896521861724985589e-05,3.350e-01,1.174e+02,-6.790e+01,2.976e+01,Compton
5.79250908992028497009399e-05,2.365e-02,1.172e+02,-6.764e+01,2.962e+01,Compton
5.79251076141862306675794e-05,1.515e-01,1.123e+02,-6.839e+01,2.884e+01,PhotoElectric
5.94932376712046582351544e-05,1.693e-01,1.237e+02,-6.780e+01,2.230e+01,Compton
5.94932479844473429504356e-05,0.000e+00,1.255e+02,-7.016e+01,2.132e+01,RayleighScattering
5.94932512873634161904360e-05,1.719e-01,1.260e+02,-7.095e+01,2.100e+01,Compton
5.94932843698196378145332e-05,1.705e-01,1.220e+02,-7.078e+01,3.011e+01,PhotoElectric
5.98624492328471332616355e-05,0.000e+00,1.189e+02,-5.446e+00,5.590e+01,RayleighScattering
5.98624717774052318751757e-05,5.096e-01,1.245e+02,-9.221e+00,5.570e+01,PhotoElectric
5.99868289416653007080360e-05,4.304e-02,1.077e+02,-4.393e+01,-4.214e+00,Compton
5.99868685960784902167636e-05,2.640e-01,1.151e+02,-5.221e+01,1.191e-01,PhotoElectric
6.00737907277918299067329e-05,4.008e-02,-1.080e+02,-1.931e+01,3.562e+01,Compton
6.00739557138607108946644e-05,4.272e-02,1.011e+02,8.587e+01,-7.286e+01,Compton
6.13142649473777742600081e-05,5.095e-01,1.174e+02,-5.121e+01,-2.051e+01,PhotoElectric
6.20135278410645894315439e-05,3.332e-01,-1.006e+02,1.748e+00,-5.042e+01,Compton
6.24584015812849533116208e-05,3.248e-01,1.034e+02,9.537e+00,4.204e+01,Compton
6.24584054427253633576950e-05,1.870e-01,1.024e+02,1.009e+01,4.241e+01,PhotoElectric
6.24632246754602447284116e-05,5.129e-01,1.052e+02,-9.762e-01,-1.422e+01,PhotoElectric
6.30322653766857843174801e-05,3.660e-03,-1.035e+02,7.164e+01,-3.319e+01,Compton
6.30322671182807303755929e-05,4.235e-01,-1.038e+02,7.192e+01,-3.348e+01,PhotoElectric
6.31614057237100544502095e-05,4.552e-02,1.054e+02,3.117e+01,4.284e+01,Compton
6.31614144621342232842690e-05,1.941e-02,1.079e+02,3.202e+01,4.302e+01,Compton
6.31615280912155329425678e-05,2.599e-01,1.393e+02,3.822e+01,5.466e+01,Compton
6.31615371010433695455819e-05,2.909e-02,1.381e+02,3.583e+01,5.428e+01,Compton
6.31615399323199238961965e-05,1.557e-01,1.373e+02,3.570e+01,5.461e+01,PhotoElectric
6.45223507097618940216849e-05,4.617e-01,-1.072e+02,-4.356e+01,9.177e+00,Compton
6.45223820497570546821792e-05,1.210e-01,-1.099e+02,-4.031e+01,1.759e+01,Compton
6.45224001354342027421754e-05,2.029e-02,-1.073e+02,-4.385e+01,2.081e+01,Compton
6.45224071243153562320652e-05,1.993e-01,-1.077e+02,-4.559e+01,2.191e+01,PhotoElectric
6.48378497799279870190611e-05,1.027e-01,1.075e+02,-2.512e+01,-1.222e+01,Compton
6.48378809534045882131265e-05,4.599e-02,1.150e+02,-2.105e+01,-8.435e+00,Compton
6.48379308532087526720580e-05,4.078e-02,1.249e+02,-2.089e+01,2.730e+00,Compton
6.48379659833962351117576e-05,7.874e-02,1.347e+02,-1.821e+01,5.569e+00,Compton
6.48379990591744625322290e-05,1.238e-03,1.361e+02,-1.361e+01,1.424e+01,Compton
6.48380118140004394009651e-05,6.709e-02,1.372e+02,-1.190e+01,1.748e+01,Compton
6.48380142223395247421183e-05,1.751e-01,1.379e+02,-1.185e+01,1.738e+01,PhotoElectric
6.53587863591442567480494e-05,1.963e-01,-1.033e+02,-1.299e+01,3.644e+01,PhotoElectric
6.53592747969443095632652e-05,1.747e-01,-1.072e+02,-8.464e+01,-3.296e+01,PhotoElectric
6.55026616553354309969645e-05,0.000e+00,1.005e+02,-9.860e+01,-3.114e+01,RayleighScattering
6.55026631996833596160643e-05,6.658e-02,1.007e+02,-9.891e+01,-3.145e+01,PhotoElectric
6.55025293674687213423685e-05,0.000e+00,-1.054e+02,-3.397e+00,2.079e+01,RayleighScattering
6.55025518015706065527021e-05,1.922e-01,-1.115e+02,-1.689e+00,2.299e+01,PhotoElectric
6.58134474963627887252049e-05,5.113e-01,-1.262e+02,-1.479e+01,3.088e+01,PhotoElectric
6.69467367709478458886324e-05,1.679e-01,-1.034e+02,-2.387e+01,-2.598e+01,PhotoElectric
6.69461439487221022376362e-05,1.684e-01,-1.007e+02,-6.112e+01,3.981e+00,Compton
6.75062393191902521388109e-05,1.876e-01,-1.146e+02,-7.168e+01,-1.739e+01,Compton
6.75063426182457188310868e-05,0.000e+00,-1.323e+02,-6.841e+01,7.828e+00,RayleighScattering
6.75063463788570344544307e-05,3.233e-01,-1.330e+02,-6.859e+01,8.674e+00,PhotoElectric
6.75061139178155837029666e-05,7.011e-02,1.039e+02,-3.071e+01,1.464e+01,Compton
6.75061293297650509906416e-05,2.684e-01,1.074e+02,-3.025e+01,1.766e+01,Compton
6.75061471499576923847863e-05,0.000e+00,1.044e+02,-3.385e+01,1.501e+01,RayleighScattering
6.75061497126488947511866e-05,1.726e-01,1.042e+02,-3.446e+01,1.462e+01,PhotoElectric
6.76575254589488331909836e-05,4.878e-01,-1.098e+02,3.299e+01,-5.038e+01,PhotoElectric
6.78763553121862744238468e-05,3.263e-01,-1.027e+02,1.901e+01,4.723e+01,PhotoElectric
6.79760157002127644908576e-05,5.102e-01,1.017e+02,8.997e+01,-5.555e+01,PhotoElectric
6.81899817542366701783249e-05,5.120e-01,1.195e+02,-4.063e+01,-1.059e+01,PhotoElectric
6.85011791004514972039732e-05,2.408e-01,1.013e+02,-7.993e+01,-2.307e+01,Compton
6.85013099367830392968579e-05,2.718e-01,1.175e+02,-4.758e+01,-3.823e+01,PhotoElectric
6.88925867568417261326344e-05,7.576e-03,-1.073e+02,-5.897e+00,3.592e+01,Compton
6.88927210934052735051211e-05,3.845e-01,-1.322e+02,-1.750e+01,5.954e+01,PhotoElectric
6.90994357207585022107033e-05,9.137e-02,1.002e+02,-1.697e+01,2.942e+01,PhotoElectric
6.91217716424798574387581e-05,5.122e-02,-1.147e+02,-4.460e+01,-2.714e+01,Compton
6.91217847536164912850346e-05,2.627e-01,-1.180e+02,-4.673e+01,-2.728e+01,Compton
6.91217850501071607574252e-05,1.975e-01,-1.180e+02,-4.670e+01,-2.735e+01,PhotoElectric
6.98268333855385492630469e-05,1.584e-01,1.066e+02,-3.407e+01,3.684e+01,Compton
6.98268344440318081264504e-05,1.928e-01,1.069e+02,-3.392e+01,3.696e+01,Compton
6.98268452885972339084716e-05,1.592e-01,1.056e+02,-3.473e+01,3.407e+01,PhotoElectric
6.98266281476523742281770e-05,9.481e-02,-1.054e+02,7.873e+01,5.764e+00,Compton
6.98266651550722350014211e-05,4.168e-01,-1.161e+02,7.651e+01,3.513e+00,PhotoElectric
6.98524766812740375513530e-05,5.118e-01,1.095e+02,3.829e+01,-2.250e+01,PhotoElectric
6.99820214478932747098616e-05,5.114e-01,-1.066e+02,1.127e+01,-2.886e+01,PhotoElectric
6.99820292185213013811534e-05,3.283e-01,1.345e+02,-4.538e+00,-2.906e+01,Compton
6.99820315922786877812362e-05,1.823e-01,1.340e+02,-4.109e+00,-2.890e+01,PhotoElectric
7.01458653705729567135949e-05,1.412e-01,1.223e+02,7.103e+01,-7.035e+01,Compton
7.01532187995069589445812e-05,3.177e-01,1.071e+02,2.905e+01,-7.487e+01,Compton
7.01532290061665731112708e-05,1.765e-01,1.047e+02,2.727e+01,-7.482e+01,PhotoElectric
7.15245382214437603815571e-05,9.563e-02,1.068e+02,-3.744e+00,-2.404e+01,Compton
7.15246060138271480977751e-05,1.536e-01,1.261e+02,-3.577e+00,-3.016e+01,Compton
7.20340976928028712275923e-05,3.595e-02,1.003e+02,-2.478e+01,7.395e+01,Compton
7.21495493597750403753921e-05,2.556e-01,1.024e+02,3.194e+01,-2.930e+01,Compton
7.21495544215582811954646e-05,5.072e-02,1.025e+02,3.084e+01,-2.826e+01,Compton
7.21495724606875129094122e-05,1.399e-02,1.040e+02,2.586e+01,-2.977e+01,Compton
7.21495855473817439013767e-05,1.186e-02,1.048e+02,2.355e+01,-3.284e+01,Compton
7.21495870770336644381415e-05,2.280e-02,1.051e+02,2.326e+01,-3.302e+01,Compton
7.21496055010533934468905e-05,1.555e-01,1.070e+02,2.343e+01,-3.820e+01,PhotoElectric
7.21499635453528160829520e-05,3.171e-01,-1.262e+02,-1.809e+01,-4.501e+01,Compton
7.21499770717121157500434e-05,1.945e-01,-1.241e+02,-1.489e+01,-4.649e+01,PhotoElectric
7.25033942569152620475845e-05,8.097e-02,1.132e+02,6.324e+01,5.538e+01,Compton
7.25034400913691294381092e-05,3.853e-02,1.258e+02,6.409e+01,4.982e+01,Compton
7.25034466275745713426115e-05,7.517e-02,1.263e+02,6.379e+01,4.797e+01,Compton
7.25034494286568812360799e-05,1.395e-01,1.260e+02,6.455e+01,4.798e+01,PhotoElectric
7.27387228141714795980749e-05,2.576e-02,-1.033e+02,-1.949e+01,4.630e+01,Compton
7.27387462500623350547882e-05,3.141e-01,-1.045e+02,-2.347e+01,5.196e+01,PhotoElectric
7.32231126422250560431548e-05,0.000e+00,-1.135e+02,-3.411e+01,3.329e+01,RayleighScattering
7.32231305371279549490393e-05,5.090e-01,-1.185e+02,-3.597e+01,3.370e+01,PhotoElectric
7.33354913372177261198306e-05,1.571e-01,1.021e+02,-3.150e+01,9.402e-01,PhotoElectric
7.35299444097283248040695e-05,3.058e-01,-1.006e+02,4.991e+00,-7.418e+01,Compton
7.35299462452901922372359e-05,2.047e-01,-1.006e+02,4.537e+00,-7.387e+01,PhotoElectric
7.35302156973439470250692e-05,5.552e-02,1.008e+02,-8.326e+01,2.721e+01,Compton
7.35302551712163464251240e-05,3.166e-02,1.094e+02,-8.279e+01,3.530e+01,Compton
7.35302668149143422203842e-05,4.243e-01,1.127e+02,-8.241e+01,3.648e+01,PhotoElectric
7.40891249379048178478127e-05,8.159e-03,-1.143e+02,-3.688e+01,1.245e+00,Compton
7.40892100446925917127741e-05,1.238e-01,-1.382e+02,-4.572e+01,9.433e-01,Compton
7.45795929514741134718978e-05,0.000e+00,-1.068e+02,-8.939e+01,4.508e+01,RayleighScattering
7.45796069304271996977182e-05,0.000e+00,-1.105e+02,-9.108e+01,4.612e+01,RayleighScattering
7.45796148124542755339372e-05,3.177e-01,-1.126e+02,-9.197e+01,4.669e+01,PhotoElectric
7.47342978664993759290933e-05,2.521e-01,1.149e+02,1.846e+01,4.518e+01,Compton
7.51905020179977594133383e-05,5.100e-01,-1.108e+02,2.616e+01,3.459e+01,PhotoElectric
7.54887239787941304687210e-05,5.119e-01,-1.100e+02,2.897e+01,-2.497e+01,PhotoElectric
7.61772471776364309709734e-05,3.842e-01,1.098e+02,2.158e+01,1.356e+00,PhotoElectric
7.63961664432547324496067e-05,1.002e-01,1.025e+02,1.199e+01,-6.458e+01,Compton
7.63962072237740340719531e-05,4.108e-01,1.123e+02,1.573e+01,-5.824e+01,PhotoElectric
7.66489500408587423694456e-05,3.381e-01,1.003e+02,-2.845e+01,-8.221e+00,PhotoElectric
7.70677501254018158544784e-05,2.667e-01,1.183e+02,4.552e+01,-2.705e+01,Compton
7.70677546953817084116056e-05,2.442e-01,1.178e+02,4.484e+01,-2.813e+01,PhotoElectric
7.74176300634333056744849e-05,5.107e-01,-1.069e+02,5.146e+01,-6.736e+01,PhotoElectric
7.74381900727963011672739e-05,1.124e-01,1.126e+02,1.933e+01,1.836e+01,Compton
7.74382378393279708836405e-05,5.191e-02,1.263e+02,1.552e+01,1.923e+01,Compton
7.74382404366392936055988e-05,1.478e-01,1.270e+02,1.547e+01,1.883e+01,Compton
7.74382631181086129694424e-05,8.239e-03,1.299e+02,1.647e+01,2.489e+01,Compton
7.74383056125709347619623e-05,6.520e-02,1.380e+02,1.332e+01,3.422e+01,Compton
7.74383086494536781963990e-05,1.245e-01,1.377e+02,1.261e+01,3.374e+01,PhotoElectric
7.76321174036576284235162e-05,1.944e-01,1.058e+02,3.468e+01,7.437e+00,PhotoElectric
7.79844204247253925928532e-05,3.349e-01,-1.109e+02,2.440e+01,6.651e+01,Compton
7.79844281164107752842007e-05,1.762e-01,-1.088e+02,2.417e+01,6.543e+01,PhotoElectric
7.79841322217531359882112e-05,7.690e-02,1.038e+02,3.771e+00,5.765e+01,Compton
7.79842372324442237871769e-05,4.339e-01,1.281e+02,-1.598e+01,6.104e+01,PhotoElectric
7.84476996230604699386277e-05,1.311e-01,-1.010e+02,-5.522e+01,5.635e+01,PhotoElectric
7.89070410435523816742101e-05,2.403e-01,1.002e+02,9.276e+01,-4.886e-01,Compton
7.89070937547021983944281e-05,5.607e-02,1.117e+02,8.357e+01,-6.210e+00,Compton
7.89071126813168277798483e-05,2.139e-01,1.105e+02,7.843e+01,-8.279e+00,PhotoElectric
7.93807073156309133364628e-05,2.032e-01,-1.244e+02,3.500e+01,6.519e+01,Compton
7.93807252140938849433935e-05,1.114e-02,-1.235e+02,4.026e+01,6.575e+01,Compton
7.93807854596507598762822e-05,7.453e-02,-1.195e+02,5.732e+01,6.140e+01,Compton
7.93807871025910873888018e-05,2.219e-01,-1.190e+02,5.745e+01,6.149e+01,PhotoElectric
7.95950507119635314052380e-05,2.519e-01,1.005e+02,7.565e+01,-3.101e+01,PhotoElectric
7.95945904310562166563206e-05,0.000e+00,-1.009e+02,7.746e+01,3.395e+01,RayleighScattering
7.95946106611932131282006e-05,3.005e-01,-1.048e+02,8.208e+01,3.350e+01,Compton
7.95946110082057522745053e-05,1.814e-02,-1.047e+02,8.211e+01,3.351e+01,Compton
7.95946150403459068076173e-05,1.934e-01,-1.040e+02,8.276e+01,3.421e+01,PhotoElectric
